260717 15:50:49.331| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:49.331| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:49.988| dbg| UasTransMng|            | Timer J fired for transaction: Branch: z9hG4bK-1647147-1-0, Method: REGISTER
260717 15:50:49.988| dbg| UasTransMng|            | Changing transaction state: Branch: z9hG4bK-1647147-1-0, Method: REGISTER from: TransactionState::Completed to: TransactionState::Terminated
260717 15:50:50.335| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:50.335| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:50.336| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:50.476| dbg| DiamAgent  | _3GppCx(16777216)| The waiting time for a message (Capabilities-Exchange Answer) from host: hss.iskratechno addr: 192.168.11.135:3868 has expired, connection state: wait CEA -> Disconnect
260717 15:50:50.476| dbg| SctpConn   | 192.168.11.135:3868| Socket read error: Operation canceled, connection will be closed
260717 15:50:50.477| dbg| SctpConn   | 192.168.11.135:3868| Connection destroyed
260717 15:50:51.059| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:50:51.059| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:50:51.059| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:50:51.336| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:51.336| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:51.336| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:52.340| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:52.341| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:52.341| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:53.341| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:53.342| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:53.342| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:53.397| dbg| SipTransUdp| 0          | Decoded SIP message from: 192.168.11.134:5061:
In.SipRequest._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
In.SipRequest._head._requestLine = Method: REGISTER, RequestUri: Uri: sip:ims.it.ru, Parameters: , Headers: , SipVersion: 2.0
In.SipRequest._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1647255-1-0, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._callId = 1///1-1647255@192.168.11.134
In.SipRequest._head._cSeq = Number: 1, Method: REGISTER
In.SipRequest._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16472550, GenericParams: sz: 0 :
In.SipRequest._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._contact = Type: ContactParamList, Value: sz: 1 : DisplayName: <Unknown>, SipUri: Uri: sip:192.168.35.187:5060, Parameters: , Headers: , Params: Expires: <Unknown>
In.SipRequest._head._expires = 15
In.SipRequest._head._maxForwards = 70
In.SipRequest._head._contentLength = 0
In.SipRequest._head._x.P-Access-Network-Info = 3GPP-E-UTRAN-FDD;utran-cell-id-3gpp=0010100C90000101
In.SipRequest._body._data = 

260717 15:50:53.397| dbg| UasTransMng|            | New transaction created, id: Branch: z9hG4bK-1647255-1-0, Method: REGISTER, sent by: 192.168.11.134:5061
260717 15:50:53.397| dbg| RegistrMng |            | Request authorization vectors with scheme: Unknown(4) for IMPI: 001011001002056@ims.it.ru
260717 15:50:53.397| dbg| DiamAgent  | _3GppCx(16777216)| Create a new outgoing connection to the host: hss.iskratechno, addr: 192.168.11.135:3868), connection state: Idle -> wait CEA
260717 15:50:53.397| dbg| SctpTrans  | Diameter 1 | Creating client connection with: 192.168.11.135:3868
260717 15:50:53.397| dbg| SctpConn   | 192.168.11.135:3868| Connection created
260717 15:50:53.397| dbg| SctpConn   | 192.168.11.135:3868| Start connecting
260717 15:50:53.398| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::CapabilitiesExchangeReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285346
Out.DiameterMsg._msgId._endToEndId = 1784285346
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._ipAddrs.0 = Ip: 192.168.11.134
Out.DiameterMsg._value._vendorId = 0
Out.DiameterMsg._value._productName = ump_scscf
Out.DiameterMsg._value._supportedVendorIds.0 = 10415
Out.DiameterMsg._value._supportedVendorIds.1 = 13019
Out.DiameterMsg._value._vendorSpecificAppIds.0 = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._originStateId = 1873908129
Out.DiameterMsg._appId = DiameterCommon(0)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:50:53.398| dbg| SctpConn   | 192.168.11.135:3868| Connection established
260717 15:50:53.901| dbg| SipTransUdp| 0          | Decoded SIP message from: 192.168.11.134:5061:
In.SipRequest._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
In.SipRequest._head._requestLine = Method: REGISTER, RequestUri: Uri: sip:ims.it.ru, Parameters: , Headers: , SipVersion: 2.0
In.SipRequest._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1647255-1-0, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._callId = 1///1-1647255@192.168.11.134
In.SipRequest._head._cSeq = Number: 1, Method: REGISTER
In.SipRequest._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16472550, GenericParams: sz: 0 :
In.SipRequest._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._contact = Type: ContactParamList, Value: sz: 1 : DisplayName: <Unknown>, SipUri: Uri: sip:192.168.35.187:5060, Parameters: , Headers: , Params: Expires: <Unknown>
In.SipRequest._head._expires = 15
In.SipRequest._head._maxForwards = 70
In.SipRequest._head._contentLength = 0
In.SipRequest._head._x.P-Access-Network-Info = 3GPP-E-UTRAN-FDD;utran-cell-id-3gpp=0010100C90000101
In.SipRequest._body._data = 

260717 15:50:54.342| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:54.342| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:54.342| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:54.905| dbg| SipTransUdp| 0          | Decoded SIP message from: 192.168.11.134:5061:
In.SipRequest._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
In.SipRequest._head._requestLine = Method: REGISTER, RequestUri: Uri: sip:ims.it.ru, Parameters: , Headers: , SipVersion: 2.0
In.SipRequest._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1647255-1-0, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._callId = 1///1-1647255@192.168.11.134
In.SipRequest._head._cSeq = Number: 1, Method: REGISTER
In.SipRequest._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16472550, GenericParams: sz: 0 :
In.SipRequest._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._contact = Type: ContactParamList, Value: sz: 1 : DisplayName: <Unknown>, SipUri: Uri: sip:192.168.35.187:5060, Parameters: , Headers: , Params: Expires: <Unknown>
In.SipRequest._head._expires = 15
In.SipRequest._head._maxForwards = 70
In.SipRequest._head._contentLength = 0
In.SipRequest._head._x.P-Access-Network-Info = 3GPP-E-UTRAN-FDD;utran-cell-id-3gpp=0010100C90000101
In.SipRequest._body._data = 

260717 15:50:55.343| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:55.343| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:55.343| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:56.061| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:50:56.061| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:50:56.061| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:50:56.344| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:56.344| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:56.344| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:56.538| dbg| DiamAgent  | _3GppCx(16777216)| The waiting time for a message (Capabilities-Exchange Answer) from host: hss.iskratechno addr: 192.168.11.135:3868 has expired, connection state: wait CEA -> Disconnect
260717 15:50:56.539| dbg| SctpConn   | 192.168.11.135:3868| Socket read error: Operation canceled, connection will be closed
260717 15:50:56.539| dbg| SctpConn   | 192.168.11.135:3868| Connection destroyed
260717 15:50:56.539| dbg| RegistrMng |            | Process Diameter msg: DiameterMessageType::MultimediaAuthResp
260717 15:50:56.539| ERR| RegistrMng |            | Unsuccessful MAA result received: DiameterBaseResultCode::UnableToDeliver
260717 15:50:56.539| dbg| UasTransMng|            | Changing transaction state: Branch: z9hG4bK-1647255-1-0, Method: REGISTER from: TransactionState::Trying to: TransactionState::Completed
260717 15:50:56.539| dbg| UasTransMng|            | Starting Timer J for transaction: Branch: z9hG4bK-1647255-1-0, Method: REGISTER
260717 15:50:56.539| dbg| RegistrMng |            | Delete registration for IMPU: sip:001011001002056@ims.it.ru
260717 15:50:56.539| dbg| SipIfaceThr|            | SIP message to send to: 192.168.11.134:5061, transport: Udp:
Out.SipResponse._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
Out.SipResponse._head._statusLine = StatusCode: TemporarilyUnavailable(480), ReasonPhrase: 
Out.SipResponse._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: icscf.ims.it.ru:5065, Branch: z9hG4bK-1647255-1-0, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._via.1 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.35.187:5060, Branch: z9hG4bKfpdurv10dgfr1iu8cb00.1, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._via.2 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.10.25:5060, Branch: z9hG4bK4132783461, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._callId = 1///1-1647255@192.168.11.134
Out.SipResponse._head._cSeq = Number: 1, Method: REGISTER
Out.SipResponse._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16472550, GenericParams: sz: 0 :
Out.SipResponse._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
Out.SipResponse._head._contact = Type: Dummy, Value: 
Out.SipResponse._body._data = 

260717 15:50:56.539| dbg| SipTransUdp| 0          | Decoded SIP message from: 192.168.11.134:5061:
In.SipRequest._flags = UserId: 0, TransactionTimeoutSec: <Unknown>, IsTraced: 0
In.SipRequest._head._requestLine = Method: BYE, RequestUri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , SipVersion: 2.0
In.SipRequest._head._via.0 = SentProtocol: Name: SIP, Version: 2.0, Transport: Udp, SentBy: 192.168.11.134:5061, Branch: z9hG4bK-1647255-1-0, Received: <Unknown>, Rport: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._callId = 1-1647255@192.168.11.134
In.SipRequest._head._cSeq = Number: 2, Method: BYE
In.SipRequest._head._from = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: 16472550, GenericParams: sz: 0 :
In.SipRequest._head._to = DisplayName: <Unknown>, Uri: Uri: sip:001011001002056@ims.it.ru, Parameters: , Headers: , Tag: <Unknown>, GenericParams: sz: 0 :
In.SipRequest._head._contact = Type: ContactParamList, Value: sz: 1 : DisplayName: <Unknown>, SipUri: Uri: sip:sipp@192.168.11.134:5061, Parameters: transport=UDP, Headers: , Params: Expires: <Unknown>
In.SipRequest._head._maxForwards = 70
In.SipRequest._head._contentLength = 0
In.SipRequest._body._data = 

260717 15:50:56.540| dbg| UasTransMng|            | New transaction created, id: Branch: z9hG4bK-1647255-1-0, Method: BYE, sent by: 192.168.11.134:5061
260717 15:50:56.540| WRN| SCSCF      |            | Unsupported SIP method received
260717 15:50:57.347| dbg| DiamAgent  | _3GppCx(16777216)| Send recovery CER to: hss.iskratechno
260717 15:50:57.348| dbg| DiamAgent  | _3GppCx(16777216)| Create a new outgoing connection to the host: hss.iskratechno, addr: 192.168.11.135:3868), connection state: Idle -> wait CEA
260717 15:50:57.348| dbg| SctpTrans  | Diameter 1 | Creating client connection with: 192.168.11.135:3868
260717 15:50:57.348| dbg| SctpConn   | 192.168.11.135:3868| Connection created
260717 15:50:57.348| dbg| SctpConn   | 192.168.11.135:3868| Start connecting
260717 15:50:57.349| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::CapabilitiesExchangeReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285347
Out.DiameterMsg._msgId._endToEndId = 1784285347
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._ipAddrs.0 = Ip: 192.168.11.134
Out.DiameterMsg._value._vendorId = 0
Out.DiameterMsg._value._productName = ump_scscf
Out.DiameterMsg._value._supportedVendorIds.0 = 10415
Out.DiameterMsg._value._supportedVendorIds.1 = 13019
Out.DiameterMsg._value._vendorSpecificAppIds.0 = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._originStateId = 1873908129
Out.DiameterMsg._appId = DiameterCommon(0)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:50:57.349| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:57.349| dbg| SctpConn   | 192.168.11.135:3868| Connection established
260717 15:50:57.349| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:57.349| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:58.354| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:58.354| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:58.354| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:50:59.358| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:50:59.359| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:50:59.359| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
